,ds,ticker,open,high,low,close,volume,SMA,EMA,RSI,MACD,%K,%D
26,2024-10-25,META,572.1310473191611,579.4679632865792,569.9279525132612,571.4531860351562,11337900,575.0687622070312,574.1212723295454,42.21258055551879,0.7908079707008255,30.404389504833222,16.15204754624332
27,2024-10-28,META,580.1757074872899,581.9202220716588,572.3204026627383,576.3477172851562,10925100,573.8466064453125,574.3333147062702,39.60179419953857,0.917596390816243,43.13102822572924,29.54842240107457
28,2024-10-29,META,578.331560895051,591.8091414711773,573.5964496330529,591.42041015625,13019100,574.5454162597656,575.960657130078,51.657315677571845,2.2088551667679894,82.32267026937441,51.952695999978964
29,2024-10-30,META,599.0961635884153,599.3155056206892,587.5325489970706,589.9449462890625,26864900,576.0417114257813,577.2924941928384,55.0848053500418,3.0776521879600978,76.31036700173884,67.2546884989475
30,2024-10-31,META,583.1662193357708,588.0508838010732,561.2451604157521,565.8008422851562,26838400,575.1096374511719,576.1980511540114,38.40563337374097,1.797235264788128,15.271858767343721,57.96829867948566
31,2024-11-01,META,565.8308648693949,571.8718679316679,560.7967057914752,565.3822631835938,15303200,574.1815673828125,575.1679761092098,37.93823192112746,0.74018737369056,14.2136524270573,35.265292732046625
32,2024-11-04,META,562.3317479843915,566.9073869431594,556.1412527884435,558.9224853515625,12064600,572.7380981445312,573.6207865132434,37.04303745355275,-0.6117291472309034,6.441877694851039,11.975796296417357
33,2024-11-05,META,565.5218170242753,571.6824388511877,564.8937868572937,570.6357421875,9775400,571.78310546875,573.3364965774583,47.84205604247946,-0.7295608716133302,33.57206772141512,18.07586594777449
34,2024-11-06,META,560.9860599935962,571.2039313662027,553.4298024690905,570.2568969726562,18305400,572.6164855957031,573.043201377001,47.590375651435714,-0.8437863608850193,36.671759061797104,25.561901492687756
35,2024-11-07,META,575.0817610826855,592.9355956705097,573.40703432011,589.8453369140625,14653700,575.0009826660156,574.6434047614831,56.32216218414351,0.6389471270158538,79.36139569368943,49.86840749230055
36,2024-11-08,META,589.6857922274284,591.2408999638149,582.6878378356098,587.4927368164062,9415700,576.6049377441407,575.8671506714758,55.835379690096,1.6056796567318088,74.23430830901178,63.42248768816611
37,2024-11-11,META,584.5220444185395,585.160052945909,574.7029435064729,581.342041015625,10209100,577.1043701171875,576.38856879949,50.480054892374056,1.8541390431224727,60.82992441963261,71.47520947411128
38,2024-11-12,META,586.6951878227678,597.7803270952668,578.560792275492,582.9868774414062,16287700,576.2610168457031,577.0169791463392,60.143993331181726,2.1588831884409956,64.41456258099407,66.49293176987949
39,2024-11-13,META,580.7838112641768,583.8043430221749,573.3671292944587,578.1820068359375,10757600,575.0847229003906,577.1279341643962,55.82566440081916,1.9897456678019125,53.943173290969995,59.72922009719889
40,2024-11-14,META,575.1914193973914,578.939643581166,571.213935608324,575.3508911132812,11053700,576.0397277832031,576.9586919690519,51.91195544000124,1.6087113627269218,47.773243382077204,55.37699308468043
41,2024-11-15,META,569.4294274853681,570.775232288529,549.7712709022105,552.3432006835938,17712900,574.7358215332031,574.614359465675,40.00169820376818,-0.5435239973237458,5.191178743596517,35.635865138881236
42,2024-11-18,META,555.2939099997465,558.144991436461,548.3657437769115,552.6622314453125,14327300,574.1097961425781,572.5236806065928,31.594437294934664,-2.198104529222519,8.432792446753577,20.465738190809102
43,2024-11-19,META,550.1301887468238,559.670199030822,548.8741284623578,559.331298828125,9522400,572.9793518066406,571.2672632943578,36.14552811034653,-2.937373308244105,22.190928901631178,11.938300030660423
44,2024-11-20,META,561.1654671706501,564.5747300141007,552.4628511582212,563.7473754882812,9797300,572.3283996582031,570.5510835033028,48.86867420614852,-3.1308185347784274,31.127717120010985,20.58381282279858
45,2024-11-21,META,567.7349117005874,568.2133877149479,547.3290413836729,561.3250732421875,11154700,569.4763732910156,569.672415859387,47.81303853181792,-3.4399314295034173,27.741675283605804,27.02010710174932
46,2024-11-22,META,561.7835402193574,562.0626917643333,552.8516642815921,557.3873901367188,9164000,566.4658386230469,568.5024134096091,49.14940460689851,-3.9570295699151075,19.93675406122384,26.268715488280208
47,2024-11-25,META,560.3379875802592,570.7951561859963,554.6459253851924,563.3385620117188,13599800,564.6654907226563,568.0106180383814,45.68083472239382,-3.8423317289849592,31.732631591521155,26.470353645450263
48,2024-11-26,META,564.2259041539218,575.6898580369078,563.428423878657,571.7422485351562,10356600,563.5410278320312,568.3660114190267,50.80289909390119,-3.0383019403013805,48.38966303265707,33.35301622846736
49,2024-11-27,META,573.0879994258706,573.1776832448027,562.3317821625797,567.4158325195312,7200200,562.4644104003906,568.2755181905032,35.48012374995555,-2.7188667516639953,39.814230405712586,39.978841676630275
50,2024-11-29,META,567.2164438690074,576.6468129766572,565.1230507511389,572.519775390625,7130500,562.181298828125,568.6797331619433,40.64056380114045,-2.0304606426252576,49.93080682017816,46.0449000861826
51,2024-12-02,META,575.6898363387268,592.6365501357109,573.7658931912714,590.9718017578125,12522400,566.0441589355469,570.8027873139309,55.2171250424912,0.003984544945637936,86.50475356292127,58.74993026293733
52,2024-12-03,META,593.1349366752197,612.2747652879608,589.3966912760062,611.7265014648438,14907200,571.9505859375,574.7002838997321,62.89931809241201,3.2535232349714533,99.1558122842313,78.53045755577692
53,2024-12-04,META,611.0386421660438,615.8435407320915,603.203233820739,611.8560791015625,14697000,577.2030639648438,578.2389310618112,65.77616961020809,5.7727175957844565,94.18012002065224,93.28022862260161
54,2024-12-05,META,615.145779427461,617.9569474371278,605.1471892630866,607.0213012695312,8081200,581.5304565429688,580.9801091768321,64.56403439538072,7.2949791329456275,84.5165363400128,92.61748954829879
55,2024-12-06,META,608.187683689038,627.815969963217,606.622658225557,621.8148803710938,16935500,587.5794372558594,584.8691350048571,84.55819754654723,9.584615090299621,92.54401963395532,90.41355866487345
56,2024-12-09,META,621.9642613672759,624.4365290047741,604.2699000041796,611.646728515625,11426000,593.00537109375,587.4193820058827,76.72291075605993,10.45812841211739,79.9107237250181,85.65709323299541
57,2024-12-10,META,615.6242302023153,623.6290890402158,610.8193313904227,617.3787231445312,10938900,598.4093872070313,590.2726525905158,76.52357687843346,11.48057712852983,87.03237034524093,86.49570456807146
58,2024-12-11,META,621.4160232851857,636.398940507193,619.5818248925854,630.6968383789062,10837200,604.3048461914062,594.122575046553,78.2897505942163,13.213221900785811,93.59817156593031,86.84708854539645
59,2024-12-12,META,629.520540523856,634.6643395468709,625.2440095870248,628.812744140625,7474700,610.4445373535157,597.4264006745599,78.64747366402918,14.269830977980519,90.91987589627325,90.51680593581483
60,2024-12-13,META,625.2539790166715,629.1019262683816,614.9564017264901,618.405517578125,8453300,615.0331115722656,599.4244118082328,74.5527089932692,14.104833338569279,77.99050848189972,87.50285198136777
61,2024-12-16,META,628.5118922373878,629.6792095440776,617.1384950234287,622.7852783203125,10885600,618.2144592285156,601.6492562379547,74.22677540307275,14.164205465603118,81.61984003282538,83.51007480366611
62,2024-12-17,META,624.7107568886487,630.8963205922495,615.103193761423,617.9964599609375,12897800,618.841455078125,603.2061327830006,69.4225983458874,13.667292642267967,75.15433161262382,78.25489337578297
63,2024-12-18,META,619.5528517396282,625.8980160900031,594.9303721209593,595.79833984375,17075500,617.2356811523438,602.5006286935482,60.36274822224846,11.35143064720387,43.037399038579686,66.6038568946763
64,2024-12-19,META,608.9675380752294,610.0949095508189,593.6133889140597,594.1820678710938,14958100,615.9517578125,601.7083848056953,58.11581921033147,9.278714446446656,32.59648948077365,50.26274004399238
65,2024-12-20,META,589.2037041887596,601.7044720771678,578.6483432227146,583.8861083984375,48989400,612.1588806152344,600.0110251478612,47.17253452863073,6.727721061180546,9.069629444560965,28.23450598797143
66,2024-12-23,META,588.2259739647594,599.6892488609435,584.8838051496438,598.4520874023438,10205800,610.8394165039062,599.8625548863835,44.427779525686915,5.814368773193337,34.29184304722644,25.319320657520354
67,2024-12-24,META,601.3153720498085,606.5731101523746,597.8834471973506,606.3336791992188,4726100,609.734912109375,600.4788524399869,47.82350363018011,5.661249730524332,47.93947989858303,30.433650796790147
68,2024-12-26,META,604.069010990469,604.8871074252385,597.5442732843297,601.9439697265625,6081400,606.8596252441406,600.6183874196607,47.99186966356146,5.126592747930545,40.33832999006758,40.856550978625684
69,2024-12-27,META,598.0130782329492,600.4473943709115,588.4254884707819,598.4121704101562,8084200,603.8195678710938,600.4082715139936,39.83883329040218,4.367540263416686,34.222723429309994,40.833511105986865
70,2024-12-30,META,587.3779342019037,595.5488500662633,584.2153388503573,589.8621215820312,7025900,600.9652282714844,599.4038762823782,40.406594664856144,3.0410133076261445,19.417597196575763,31.326216871984446
71,2024-12-31,META,590.8897637116248,592.5857532318533,582.4893422598942,584.1455078125,6019500,597.1012512207031,597.950698332866,35.36292614056394,1.511029969678134,9.51880127352873,21.053040633138163
72,2025-01-02,META,588.3457320934158,603.5003369073487,586.4501962447986,597.8435668945312,12682300,595.0859619140625,597.9404953387389,35.57853267917119,1.3878280223345882,34.26739669278879,21.067931720964427
73,2025-01-03,META,603.3506491790696,608.0795931218428,595.0200718679831,603.220947265625,11436800,595.82822265625,598.4433955222518,39.1003505181867,1.7044513920833424,47.03072784830586,30.272308604874457
74,2025-01-06,META,610.4041988830613,629.5195213275813,604.2086488423892,628.7313842773438,14560800,599.283154296875,601.3279658798796,53.89653731720047,3.968114803595313,95.85642081492693,59.051515118673855
75,2025-01-07,META,630.2278877474329,630.6269190448738,606.8125509705602,616.4500732421875,12071500,602.53955078125,602.7681665810517,47.74390657413574,4.716713863330369,72.3506093874451,71.74591935022596
76,2025-01-08,META,611.9705610612136,615.0034547439036,601.3852402562982,609.2967529296875,10085800,603.6240173339844,603.3899367094932,46.95317149247912,4.678836134623339,58.963542617701,75.72352427335768
77,2025-01-10,META,608.6084345783213,628.4420508325449,595.9480045179172,614.4248046875,19256600,604.4331298828125,604.4408765169223,57.40929935340767,5.004915135437727,68.82924531674713,66.71446577396442
78,2025-01-13,META,605.6851785232928,607.550815769116,597.0553731797557,606.912353515625,10785000,604.9299682617187,604.6762552787035,54.837002525492636,4.604070211989551,54.37626915676482,60.723019030404316
79,2025-01-14,META,603.659903819051,604.0789079674663,587.1783838616758,592.8651123046875,13598000,604.3752624511719,603.5513845192734,53.31710467215879,3.116972238478411,21.55440871305105,48.25330772885434
80,2025-01-15,META,608.7879539786943,621.0094058849253,605.0865780513573,615.6818237304688,15524300,606.9572326660157,604.7066644441492,55.999432131174295,3.736482461419655,68.95337008515892,48.29468265165826
81,2025-01-16,META,610.0749733489131,614.8139040494975,608.2891666484603,609.8754272460938,8355300,609.530224609375,605.1989275681439,51.25132835573712,3.71608439845852,56.8912828922141,49.133020563474695
82,2025-01-17,META,622.595722821053,623.5135618341703,602.2632108119018,611.342041015625,17280600,610.8800720214844,605.7839859917135,53.39044480183762,3.774749300563144,59.93799580857527,61.9275495953161
83,2025-01-21,META,616.3902400115962,620.0516704767022,607.5907866326766,615.0234375,11674000,612.0603210449219,606.6639337544074,55.98621335861324,4.071367398679968,67.58565223469539,61.471643645161585
84,2025-01-22,META,621.8474509712569,632.2232391929498,617.9864744815644,622.0469970703125,12274000,611.3918823242187,608.1289874035411,61.72751150362178,4.8176471005493795,79.53861903012537,69.02075569113201
85,2025-01-23,META,625.897953878345,635.1164107716554,619.7024649482253,634.966796875,9910200,613.2435546875,610.6849692579658,67.59462975156177,6.378076514062741,99.69257132877503,82.27228086453194
86,2025-01-24,META,634.917017335238,650.4806401975176,632.7221318308331,645.9811401367188,19065300,616.9119934082031,614.0465093416565,66.98105976440111,8.406587608045584,92.89203841814529,90.7077429256819
87,2025-01-27,META,625.1497368617698,662.3229161040041,623.6432460146609,658.3422241210938,28399200,621.3037353515625,618.26514884446,68.53155922029751,10.886144736181336,94.70261925368929,95.76240966686987
88,2025-01-28,META,664.4479402705756,680.9893189567582,657.933128684667,672.758544921875,20950100,627.8883544921875,623.4549960899282,65.99491686353362,13.854778963288027,91.22621043427306,92.94028936870255
89,2025-01-29,META,673.426995188933,679.4628842264866,664.1187205609702,674.9135131835938,21377800,636.0931945800781,628.3558072417059,72.9264331159882,16.19464907134875,93.52335016487544,93.15072661761259
90,2025-01-30,META,695.1961710974357,709.1335868447954,674.5244243363409,685.3990478515625,29322900,643.0649169921875,633.788496823597,79.08342632366607,18.679779140107826,80.53831373105243,88.4292914434003
91,2025-01-31,META,689.3897407126141,703.6564047890081,683.9823881610954,687.573974609375,19303900,650.8347717285156,638.9109232793854,78.60040626038082,20.587441822635128,82.32169541925603,85.46111977172797
92,2025-02-03,META,674.3347681841834,702.3593313663864,673.6763331039097,695.8345947265625,21415700,659.2840270996094,644.3322253219737,84.56525514527874,22.506401462765325,89.09518266303593,83.98506393778148
93,2025-02-04,META,700.8628861544697,706.0607666337353,689.9982497177888,702.5489501953125,13826300,668.0365783691407,649.8766753099108,95.21306037666731,24.288994762793095,93.83866989720681,88.41851599316625
94,2025-02-05,META,701.9104857176951,716.4665130283939,697.381087327231,703.2274169921875,17778200,676.1546203613282,654.9576983272705,94.14432131753387,25.46293849147969,88.40743150219122,90.44709468747799
95,2025-02-06,META,704.2350030352095,717.2246803609337,701.860544580122,710.3307495117188,13080700,683.691015625,660.2313222495989,100.0,26.65916664523968,94.00326833306995,92.083123244156
96,2025-02-07,META,715.1295132827424,723.3204021183071,710.091294290037,712.8548583984375,16427100,690.3783874511719,665.2430875971072,100.0,27.493927683790048,90.95690098342281,91.12253360622799
97,2025-02-10,META,716.885419282827,719.5192814719111,709.6722880239806,715.7281494140625,12904300,696.1169799804687,670.0511887225315,100.0,28.063830029384576,92.79220582144485,92.5841250459792
98,2025-02-11,META,711.6576791372714,721.9735485962613,708.3852936539699,718.12255859375,12998000,700.6533813476562,674.6294144245522,100.0,28.38152598936233,94.98364504591012,92.9109172835926
99,2025-02-12,META,713.6330486346045,725.4055376689322,710.9393285513713,723.6895751953125,12016500,705.5309875488281,679.3018106884342,100.0,28.751089379334417,98.31375409719591,95.36320165485029
100,2025-02-13,META,719.8386103490428,727.3011596897542,716.3666786322259,726.8621826171875,12569100,709.6773010253906,683.831369919744,100.0,28.96607109596539,99.57651369104089,97.62463761138231
101,2025-02-14,META,724.447817848227,739.1833564308025,723.9290101705715,734.9532470703125,16901200,714.4152282714844,688.70012012456,100.0,29.449847427524332,94.79372614965843,97.56133131263175
102,2025-02-18,META,734.2848205070356,735.2824901001159,704.7937097713013,714.7005615234375,21938700,716.3018249511719,691.1763526387388,75.43562493244835,27.877664823980354,67.38438197472905,87.2515406051428
103,2025-02-19,META,702.4591920318235,705.352458439168,693.7695281560459,702.1300048828125,17535500,716.2599304199218,692.2195576143648,64.65411343131333,25.325424193758067,43.43606278202179,68.5380569688031
104,2025-02-20,META,695.65501914406,703.9855351233361,692.0234875447729,693.220703125,12587400,715.2592590332031,692.3149048058539,54.28411344426006,22.326483113117433,29.835533700806575,46.885326152519134
105,2025-02-21,META,694.956757343125,702.2297473323455,680.7698629394665,681.9570922851562,15660400,712.4218933105469,691.3284464705492,47.202063055508766,18.82393088193703,12.641024978228648,28.637540487019006
106,2025-02-24,META,684.6807257344343,685.6684089004975,660.9062419977378,666.572998046875,15677000,707.7937072753906,688.9707847159136,36.38981593879843,14.638027104802632,7.239352255355443,16.571970311463556
107,2025-02-25,META,664.4180058682373,666.4433044201521,640.3642060071343,655.9677734375,20579700,701.8176696777343,685.8276407846362,29.09090909090908,10.345656916216626,15.790023860221842,11.890133697935312
108,2025-02-26,META,658.1127595320887,681.4183061907152,656.466580376106,672.1300048828125,14488700,697.2184143066406,684.5231040320815,37.74472072876456,8.15408441177999,32.145387548353156,18.391587887976815
109,2025-02-27,META,680.859595335276,687.0451587125867,656.0375721050787,656.7059936523438,12500000,690.5200561523437,681.8738554244875,30.16751075158622,5.113710933659263,16.537065513260522,21.490825640611842
110,2025-02-28,META,656.5064652824952,668.0694824508789,641.1024446071139,666.642822265625,17534200,684.4981201171875,680.4232808379292,33.797409085150605,3.4660575175739723,26.59263527952444,25.09169611371271
111,2025-03-03,META,672.1100891704203,679.6624558029707,649.3233482384725,653.5234985351562,10843800,676.3551452636718,677.8613968090937,29.65212832267784,1.0891059963577163,13.316540844162313,18.81541387898243
112,2025-03-04,META,644.005714168679,648.2358235359192,622.196671295492,638.508544921875,21495200,668.7359436035156,674.113506153168,25.943577520417776,-1.9833635007697694,13.943359116053378,17.95084507991338
113,2025-03-05,META,639.5062648271543,657.9631539056292,636.1740213033428,654.940185546875,13770000,664.0169616699219,672.2874756192354,30.506374942716207,-3.057180367456226,27.989094838879137,18.416331599698278
114,2025-03-06,META,646.4898483233629,649.0438798563313,622.6555088997344,626.4666137695312,13446500,657.341552734375,667.9235840145016,25.105133556621382,-6.1350462553041325,3.649938853383593,15.194130936105372
115,2025-03-07,META,623.9126020486227,633.3106321661818,599.2102942304716,624.201904296875,21375700,651.5660339355469,663.7596145175847,21.72008817416392,-8.65722517089182,18.36643401444413,16.668489235568956
116,2025-03-10,META,606.65296218488,608.6881862514739,585.502354444259,596.596435546875,21999900,644.5683776855469,657.363121282279,20.934014367325744,-12.736779091413496,9.256630351432344,10.424334406420025
117,2025-03-11,META,593.6633300752528,613.497008157352,591.9473674566563,604.2985229492188,17401500,639.4014526367188,652.3093500124638,25.332089424755893,-15.173450785180421,15.863997233388696,14.495687199755059
118,2025-03-12,META,628.4321419951534,631.8541416152899,607.9299818068337,618.1162109375,15747000,634.0000732421875,649.0528605767529,31.52005906314747,-15.807341522996012,27.94019097514654,17.686939519989195
119,2025-03-13,META,618.8045942687469,619.0540116787705,585.1432303548188,589.2636108398438,16480300,627.2558349609375,643.3586463160949,29.009099111650713,-18.425470837929538,4.0434764596001465,15.949221556045131
120,2025-03-14,META,601.9302652875026,607.9815194546456,593.921878023224,606.7233276367188,12364500,621.2638854980469,639.8695683466306,36.57296735070463,-18.87393695742378,21.177319830626065,17.720329088457586
121,2025-03-17,META,606.5835867430537,612.2154031063742,597.1372135641119,604.0272827148438,15473900,616.3142639160156,636.4560173340794,37.91861766270037,-19.225280811679454,18.531594705180503,14.58413033180224
122,2025-03-18,META,599.1841923852631,599.383916000254,573.8308122814993,581.5197143554688,20297700,610.615380859375,631.2239884789736,29.52829946708124,-21.07693423258013,6.791455602890033,15.500123379565535
123,2025-03-19,META,583.437060479347,591.465438844832,573.9407712608652,583.2173461914062,20537500,603.4430969238281,626.6519273087292,32.29870261229972,-22.15204324229842,8.869307512929772,11.397452607000105
124,2025-03-20,META,581.9191646208485,609.3195747902407,578.6738539383629,585.1544799804688,24336500,599.3118835449219,622.6997894679425,29.58505725367678,-22.58739098762487,10.699699373630196,8.78682082981667
125,2025-03-21,META,582.5782039839329,596.6778262742098,580.1117970416443,595.3897094726562,25015900,596.4306640625,620.0988294683914,35.22243060718634,-21.85458369484138,25.624981754904177,15.06466288048805
126,2025-03-24,META,614.0826855144928,621.6417707519487,611.3167235438618,617.9570922851562,15741300,598.5667297363282,619.8948544985594,44.96900705742009,-19.23114478018374,52.44865310036866,29.591111409634347
127,2025-03-25,META,625.8557350102046,632.9654575641416,620.2837686391537,625.4063720703125,15312500,600.6775146484375,620.4197609339644,42.437547667571046,-16.362341034782162,68.57260506958974,48.882079974954195
128,2025-03-26,META,623.9884142880119,625.8457160257799,605.7347596820686,610.0984497070312,12609800,599.8757385253906,619.4367789123518,45.50573246358178,-15.149382151726059,60.974692754360106,60.66531697477283
129,2025-03-27,META,601.1313910896048,613.3637159082887,599.2341081674626,601.7105712890625,10436500,601.1204345703125,617.7485686625147,44.02536953735843,-14.695534215132852,47.14623529795092,58.897844373966926
130,2025-03-28,META,599.4438360887048,600.8817608125378,573.091898457094,575.9078369140625,17602800,598.0388854980469,613.763737067424,44.451105319678355,-16.23082265694586,4.7031419193469395,37.60802332388599
131,2025-03-31,META,562.6870107661883,577.86509316616,552.5017146196878,575.5284423828125,21124700,595.1890014648437,610.1222804307944,41.96807123906698,-17.27898242260335,28.61752004131924,26.822299086205703
132,2025-04-01,META,570.01638065981,589.0588115540622,569.1775658513092,585.1544799804688,12836600,595.5524780273438,607.7443946736205,40.57733115722716,-17.135389696480956,40.580718924947305,24.63379362853783
133,2025-04-02,META,574.080458474082,591.8048477070258,572.5327070966798,583.0874633789062,13470800,595.5394897460938,605.3961155026954,47.9151677878898,-16.99250338985462,38.0118394198149,35.73669279536048
134,2025-04-03,META,545.4318768443412,551.7627562198618,529.5348635095143,530.8529663085938,34777500,590.1093383789063,598.2967679604,29.258577490752742,-20.853763133692382,1.2743838620740542,26.622314068945425
135,2025-04-04,META,505.8890272194756,517.2526126590658,493.48696426685154,504.0017700195313,38589800,580.9705444335938,589.3162919660315,25.845188045238643,-25.78329268672485,7.538657397358088,15.608293559749013
136,2025-04-07,META,484.40007792998455,538.5917633076846,481.2046828713169,515.505126953125,36606100,570.7253479003906,582.2866572028976,33.16355487450454,-28.433986311216017,22.601653260689268,10.47156484004047
137,2025-04-08,META,542.466195243981,546.6401569981987,502.1344555804991,509.7135314941406,28034200,559.1560638427734,575.3749309449207,31.636960639711234,-30.648714158343523,18.785386856734092,16.30856583826048
138,2025-04-09,META,508.5352100791647,587.0418020934284,501.38553692930896,584.9248657226562,39216600,556.638705444336,576.2844485428003,49.958009915553276,-26.034862143894088,68.3445264833926,36.577188866938656
139,2025-04-10,META,574.6597156332648,580.4613309550042,534.5276963693453,545.5018310546875,28173500,551.0178314208985,573.3527706867895,41.75686720149613,-25.268184702737358,42.367435401876996,43.16578291400123
140,2025-04-11,META,534.7373976799885,546.6102578983532,527.8273986400332,542.7857666015625,17642300,547.7056243896484,570.4416274405775,36.70716733893162,-24.59622108324561,40.57773417069752,50.42989868532237
141,2025-04-14,META,555.3675132456816,556.9652412544987,527.5178006421743,530.713134765625,14130900,543.2240936279297,566.6579614715343,33.52443012377803,-24.75251399410911,34.22849713845569,39.057888903676734
142,2025-04-15,META,531.3422648985347,537.163870525552,516.7533586187461,520.767578125,15558700,536.7854034423829,562.2874487718644,34.16188542773601,-25.386263511056427,29.935823790883294,34.91401836667883
143,2025-04-16,META,507.7763329602169,512.629306338645,494.91491131205976,501.5852661132813,18735100,528.6351837158203,556.5062885186661,32.90249442087354,-27.123701686111644,17.029646439040143,27.064655789459707
144,2025-04-17,META,504.52101935573154,506.5680494021945,497.2914750644452,500.7564697265625,14593500,525.6255340576172,551.1967819670372,35.97047108215651,-28.241955219513102,17.677900285491273,21.547790171804905
145,2025-04-21,META,490.621083166053,492.7879656431992,479.1077201623686,483.9607238769531,16166000,523.6214294433594,544.7933478632197,33.893054715894735,-30.136065716938788,4.306235500688769,13.004594075073397
146,2025-04-22,META,491.1603272752648,506.1486806655398,485.6582673272301,499.5581970214844,17399400,522.0267364501954,540.4852382592449,35.253238476883524,-30.032381602629357,18.146404708506967,13.376846831562338
147,2025-04-23,META,527.7674399584153,534.5676117147929,515.7747588305107,519.5193481445312,18173900,523.0073181152344,538.4884868197482,39.68434389455785,-28.016555707213683,37.4410262811839,19.96455549679321
148,2025-04-24,META,517.981559558718,533.1297162437559,516.7533536993726,532.3807983398438,13910000,517.7529113769531,537.9068022026145,50.284256599495265,-25.091943315370713,49.35704943643475,34.9814934753752
149,2025-04-25,META,546.0110541474862,549.0666366821536,535.4762880818677,546.4804077148438,17098900,517.8507690429688,538.7233360609221,58.296929383888276,-21.38987709452067,62.42021643868504,49.73943071876789
