,ds,ticker,open,high,low,close,volume,SMA,EMA,RSI,MACD,%K,%D
0,2020-01-02,NVDA,5.942538298227734,5.971410751342773,5.8920113865906325,5.971410751342773,237536000,,5.971410751342773,,0.0,,
1,2020-01-03,NVDA,5.851688546269411,5.919638999446525,5.826798240817602,5.8758320808410645,205384000,,5.962308020818801,0.0,-0.007624509327771811,,
2,2020-01-06,NVDA,5.782491427164167,5.905697652923447,5.756356830759822,5.900470733642578,262636000,,5.956418755373447,20.495093489453183,-0.011545762175018126,,
3,2020-01-07,NVDA,5.928848892444756,6.017707043681632,5.883797665920484,5.971909046173096,314856000,,5.95789402116389,50.12999743737109,-0.008787610418433012,,
4,2020-01-08,NVDA,5.967676522424236,6.024426358974859,5.927603460274644,5.9831085205078125,277108000,,5.960295402053787,52.883281854552465,-0.005633116241489766,,
5,2020-01-09,NVDA,6.069477507253272,6.121249187426067,5.9950558356906445,6.048818588256836,255112000,,5.968726181692173,64.41136887408518,0.002144377378447082,,
6,2020-01-10,NVDA,6.156095483057426,6.186461474165216,6.066988582177594,6.081175804138184,316296000,,5.9794356695441735,68.2380997654814,0.01079462034325207,,
7,2020-01-13,NVDA,6.1643088762984775,6.296973440866973,6.141658411841688,6.271834373474121,319840000,,6.00728316515655,80.55688123229737,0.032658091213208174,,
8,2020-01-14,NVDA,6.229023873013879,6.254412184065293,6.141659275586218,6.15485143661499,359088000,,6.02133728624783,65.0716042533953,0.04008344703181077,,
9,2020-01-15,NVDA,6.16754428868986,6.189945513199104,6.086402159866249,6.112287998199463,263104000,6.037169933319092,6.0299992588146525,60.81794900524565,0.04204886807555486,,
10,2020-01-16,NVDA,6.16580181474124,6.201892728222069,6.14240505473656,6.195919036865234,284192000,6.059620761871338,6.045801142438518,65.27769485365695,0.04978096037574975,,
11,2020-01-17,NVDA,6.215084693407007,6.222551926626451,6.157090558824123,6.2046308517456055,253792000,6.092500638961792,6.060927781420146,65.68456294053888,0.05596652264840163,,
12,2020-01-21,NVDA,6.168043104649625,6.2048807947316265,6.137179106871274,6.171278953552246,217916000,6.119581460952759,6.071437416861299,62.86447725573533,0.05751441548307845,,
13,2020-01-22,NVDA,6.216578763004167,6.311908122294993,6.197662150369321,6.225290298461914,239240000,6.144919586181641,6.086090072251833,65.27860678243142,0.06238031441491554,84.40867204291342,
14,2020-01-23,NVDA,6.2653639205825,6.302201135372716,6.176505782975215,6.29373836517334,244516000,6.175982570648193,6.10586610014912,67.92139687050951,0.07094198625683923,96.72941861561625,
15,2020-01-24,NVDA,6.409229613498436,6.459010227578196,6.180239643269156,6.234500408172607,373512000,6.1945507526397705,6.118116986627546,70.78174610629944,0.07211585809581678,68.04828377373923,83.0621248107563
