ds,ticker,open,high,low,close,volume
2020-03-04,AAPL,71.7641114774827,73.44903118653338,70.9628058782761,73.28925323486328,219178400
2020-03-05,AAPL,71.54137556338232,72.51698353207479,70.54640393192855,70.91195678710938,187572800
2020-03-06,AAPL,68.26838538116881,70.403589845972,68.08198145661343,69.97025299072266,226176800
2020-03-09,AAPL,63.8503047343462,67.32182373363995,63.668739886760385,64.4361572265625,286744800
2020-03-10,AAPL,67.09186034094932,69.34326197621986,65.2108433903716,69.07696533203125,285290000
2020-03-11,AAPL,67.15237416724361,68.07956216167183,65.81362880191305,66.6778793334961,255598800
2020-03-12,AAPL,61.95960486263178,65.36333966293708,60.03743791262368,60.093116760253906,418474000
2020-03-13,AAPL,64.12627561961224,67.76483423256263,61.23575946723115,67.29276275634766,370732000
2020-03-16,AAPL,58.572816419236986,62.719754836954735,58.10074857584745,58.63576126098633,322423600
2020-03-17,AAPL,59.9188176066588,62.363888604538765,57.71340983694092,61.21398162841797,324056000
2020-03-18,AAPL,58.04507418797264,60.521617752082875,57.403542823432716,59.71546936035156,300233600
2020-03-19,AAPL,59.88976893183757,61.209139394324836,58.73259595357314,59.2579231262207,271857200
2020-03-20,AAPL,59.83893112943769,60.96463541715743,55.195714466288855,55.49590301513672,401693200
2020-03-23,AAPL,55.215078862447456,55.31675472983707,51.470001124172114,54.31693649291992,336752800
2020-03-24,AAPL,57.21955352533474,59.962393449772364,56.720856028881734,59.76630401611328,287531200
2020-03-25,AAPL,60.7031839918948,62.518832565929536,59.141726957014214,59.43707275390625,303602000
2020-03-26,AAPL,59.679153090462734,62.62292153490078,59.640418371654654,62.564823150634766,252087200
2020-03-27,AAPL,61.18734664760273,61.942655145225594,59.80745470235101,59.97449493408203,204216800
2020-03-30,AAPL,60.700764195325654,61.85793725267391,60.376365510763634,61.68605422973633,167976400
2020-03-31,AAPL,61.87730177654374,63.54527367451045,61.005789027148815,61.56016540527344,197002000
2020-04-01,AAPL,59.67431113291772,60.21174335831203,57.890135142365466,58.321048736572266,176218400
2020-04-02,AAPL,58.18305177157115,59.347486910279144,57.35027386031046,59.294227600097656,165934000
2020-04-03,AAPL,58.77858908876302,59.4806382957601,57.85139756896397,58.44208908081055,129880000
2020-04-06,AAPL,60.7394826329803,63.69535581741941,60.3715139261483,63.54042434692383,201820400
2020-04-07,AAPL,65.55699908413254,65.77488277079468,62.700382304932994,62.80447769165039,202887200
2020-04-08,AAPL,63.6057895375852,64.72665094840988,63.240244033180964,64.41194152832031,168895200
2020-04-09,AAPL,65.04864148440106,65.38029878683781,64.080295544256,64.87675476074219,161834800
2020-04-13,AAPL,64.95422341312944,66.25907309767462,64.35384627795469,66.15013122558594,131022800
2020-04-14,AAPL,67.78419941029469,69.78141242863373,67.31212792353071,69.49090576171875,194994800
2020-04-15,AAPL,68.365216078865,69.31661411100032,67.93672569645638,68.85665130615234,131154400
2020-04-16,AAPL,69.57082599707243,69.76933871855704,68.35313108478148,69.4037857055664,157125200
2020-04-17,AAPL,68.91960605068904,69.46672390302615,67.02406462466632,68.4620590209961,215250000
2020-04-20,AAPL,67.28792562164121,68.1909032698828,67.02162907324754,67.0409927368164,130015200
2020-04-21,AAPL,66.88363145554771,67.11845556313274,64.25699249245112,64.9687271118164,180991600
2020-04-22,AAPL,66.23727232674312,67.27582530173389,65.89593692179542,66.84007263183594,116862400
2020-04-23,AAPL,66.7843911704893,68.20786075083029,66.54230470819708,66.58103942871094,124814400
2020-04-24,AAPL,67.10636816246496,68.51288987249583,67.05794791639367,68.50320434570312,126161200
2020-04-27,AAPL,68.21995585468255,68.88327772422247,67.77210185087893,68.55162048339844,117087600
2020-04-28,AAPL,69.01400698692461,69.19557183776718,67.3484582943587,67.44044494628906,112004800
2020-04-29,AAPL,68.92928862916094,70.12519647509855,68.72593686507632,69.65554809570312,137280800
2020-04-30,AAPL,70.19538886698345,71.30172577794379,69.80563320705274,71.125,183064000
2020-05-01,AAPL,69.29724910279991,72.38385146458401,69.2004159964793,69.97993469238281,240616800
2020-05-04,AAPL,70.0041397159612,71.09836777466262,69.31419187836596,70.97006225585938,133568000
2020-05-05,AAPL,71.43003920663523,72.86803354943969,71.28478583493806,72.0352554321289,147751200
2020-05-06,AAPL,72.73730731555251,73.41030748628177,72.3523906692474,72.7784652709961,142333600
2020-05-07,AAPL,73.40545163246576,73.87752315205448,73.10284357834273,73.53133392333984,115215200
2020-05-08,AAPL,74.19159365905105,75.33490525251078,73.86389080775889,75.28150177001953,133838400
2020-05-11,AAPL,74.78875574566902,76.96129057605077,74.57999392969896,76.46610260009766,145946400
2020-05-12,AAPL,77.15060674076052,77.60211024550932,75.47083798793751,75.59220886230469,162301200
2020-05-13,AAPL,75.77183462345045,76.69425770409393,73.6017228189693,74.67949676513672,200622400
2020-05-14,AAPL,73.91731459558865,75.19899111956893,73.19394129911058,75.1383056640625,158929200
2020-05-15,AAPL,72.90750046179672,74.74019807230623,72.87351305431154,74.69407653808594,166348400
2020-05-18,AAPL,76.01945410801251,76.82778105681554,75.32763848421635,76.4539566040039,135178400
2020-05-19,AAPL,76.47094702256406,77.31811351260087,75.98061126581322,76.01216888427734,101729600
2020-05-20,AAPL,76.87148239274373,77.56086831396651,76.83264281026588,77.490478515625,111504800
2020-05-21,AAPL,77.3520893444608,77.89340613060031,76.67483776673394,76.91272735595703,102688800
2020-05-22,AAPL,76.65055279391973,77.49044450659204,76.54860541656436,77.40791320800781,81803200
2020-05-26,AAPL,78.5269651260588,78.70659167112338,76.82777268129091,76.88360595703125,125522000
2020-05-27,AAPL,76.74040313452282,77.36424398683408,76.00003613296077,77.21859741210938,112945200
2020-05-28,AAPL,76.89331060647892,78.51240153060692,76.6165888307401,77.25257110595703,133560800
2020-05-29,AAPL,77.49530586711329,77.95651372350704,76.82048407944905,77.17731475830078,153532400
2020-06-01,AAPL,77.13120672626943,78.24782048460888,77.00012408043993,78.12644958496094,80791200
2020-06-02,AAPL,77.85944345814923,78.51241958594021,77.41765154122507,78.48814392089844,87642800
2020-06-03,AAPL,78.80856025827174,79.18238473569964,78.23568571032708,78.92021942138672,104491200
2020-06-04,AAPL,78.74300918140095,79.04157682827717,77.86670750782196,78.24053192138672,87560400
2020-06-05,AAPL,78.49053617509301,80.52956512934482,78.46140835412916,80.46887969970703,137250400
2020-06-08,AAPL,80.16548014966298,80.97866666833863,79.45424844734958,80.9446792602539,95654400
2020-06-09,AAPL,80.62425597002903,83.89398053792564,80.59269835430385,83.50074005126953,147712400
2020-06-10,AAPL,84.44984966046565,86.11748422497571,84.01048770475796,85.64899444580078,166651600
2020-06-11,AAPL,84.79214852289937,85.21694672779525,81.43503225453793,81.53697967529297,201662400
2020-06-12,AAPL,83.67794801073093,84.42558944538845,81.12915928074322,82.24091339111328,200146000
2020-06-15,AAPL,80.8936931849323,83.91097154593938,80.73105294291301,83.25799560546875,138808800
2020-06-16,AAPL,85.31402459590804,85.73640033379766,83.6779473563593,85.46452331542969,165428800
2020-06-17,AAPL,86.20972578063876,86.27041121444294,85.22419492829009,85.34556579589844,114406400
2020-06-18,AAPL,85.30189085886494,85.7970861704287,84.77028576142695,85.37957000732422,96820400
2020-06-19,AAPL,86.08594777647562,86.55200784219969,83.7823232639959,84.89165496826172,264476000
2020-06-22,AAPL,85.28488682520853,87.25594867927818,85.23876529939096,87.11273193359375,135445200
2020-06-23,AAPL,88.35799351481688,90.39217048484348,87.93804763704067,88.97212982177734,212155600
2020-06-24,AAPL,88.60074093656063,89.52073426597426,87.0277716909011,87.40159606933594,192623200
2020-06-25,AAPL,87.5569503065316,88.6007368459442,86.79716746009711,88.56189727783203,137522400
2020-06-26,AAPL,88.45753055778336,88.67842646058456,85.69269820221506,85.84077453613281,205256800
2020-06-29,AAPL,85.74854264287053,87.91380280361521,85.27034099055639,87.81912994384766,130646000
2020-06-30,AAPL,87.40645879441105,88.83864125404429,87.38704271105858,88.55220031738281,140223200
2020-07-01,AAPL,88.62987615436822,89.1736153626138,88.33616067933104,88.38470458984375,110737200
2020-07-02,AAPL,89.29256387033587,89.92854613881406,88.27062306658787,88.38470458984375,114041600
2020-07-06,AAPL,89.8144735764797,91.2175210025209,89.7829159545549,90.74903106689453,118655600
2020-07-07,AAPL,91.12768802006694,91.90688702119085,90.3557709756679,90.4674301147461,112424400
2020-07-08,AAPL,91.44566949367056,92.60597472603237,91.3582786143033,92.57441711425781,117092000
2020-07-09,AAPL,93.4677067512674,93.52111023194134,91.92387279560495,92.97251892089844,125642800
2020-07-10,AAPL,92.56714748957603,93.19342541681863,91.9554408840775,93.13516235351562,90257200
2020-07-13,AAPL,94.44112299776556,97.05302710538204,92.491906663148,92.70552062988281,191649200
2020-07-14,AAPL,92.08652103195597,94.43140759023446,91.15197107556455,94.2396469116211,170989200
2020-07-15,AAPL,96.11602911039955,96.3660528370159,93.68861141203081,94.88775634765625,153198000
2020-07-16,AAPL,93.75900100696389,94.5770395198075,93.12058901872845,93.72016143798828,110577600
2020-07-17,AAPL,94.17167220899177,94.32702308898628,93.05748097078398,93.53083038330078,92186800
2020-07-20,AAPL,93.61822100588265,95.64025667561853,93.27352443554929,95.50189208984375,90318000
2020-07-21,AAPL,96.2932339607085,96.36848331726704,93.9337836446351,94.18380737304688,103433200
2020-07-22,AAPL,93.88523208886058,95.13049855916786,93.79784860710124,94.44839477539062,89001600
2020-07-23,AAPL,94.18138204100602,94.25906118948085,89.33868791358677,90.14944458007812,197004400
2020-07-24,AAPL,88.34588050233073,90.27082118599914,86.55686722526087,89.9261245727539,185438800
2020-07-27,AAPL,90.98934105986477,92.1496466394303,90.76602273844958,92.05740356445312,121214000
2020-07-28,AAPL,91.62773886108056,91.80494302513247,90.54025303327292,90.54511260986328,103625600
2020-07-29,AAPL,91.02816746906157,92.4652020656453,90.9917576836522,92.28071594238281,90329200
2020-07-30,AAPL,91.45295970570953,93.50170078916014,91.04515531955397,93.39732360839844,158130000
2020-07-31,AAPL,99.89796575503286,103.32547889929636,97.89776821941581,103.17498016357422,374336800
2020-08-03,AAPL,105.05865083451154,108.39635067212231,104.76008315372526,105.77474212646484,308151200
2020-08-04,AAPL,105.96408362952798,107.57346303949086,105.24071035791958,106.48112487792969,173071600
2020-08-05,AAPL,106.20194776111252,107.18747869527104,105.73588033133619,106.86705780029297,121776800
2020-08-06,AAPL,107.19962585470167,111.09077637005811,106.60976509533027,110.5955810546875,202428800
2020-08-07,AAPL,110.11650332932811,110.57368181214446,107.28346465846755,108.08109283447266,198045600
2020-08-10,AAPL,109.52802230986417,110.67096868829299,106.99895752533313,109.65204620361328,212403600
2020-08-11,AAPL,108.91519465838161,109.41370947727135,106.13078746276243,106.3909912109375,187902400
2020-08-12,AAPL,107.482876326809,110.18460371438742,107.288335746899,109.92683410644531,165598000
2020-08-13,AAPL,111.30809060988061,112.87660092461535,110.81929757369635,111.87226867675781,210082000
2020-08-14,AAPL,111.6971903401982,111.86255059040622,109.96088544926977,111.77257537841797,165565200
2020-08-17,AAPL,112.89606491291276,112.92038434329335,110.85335892216301,111.48075866699219,119561600
2020-08-18,AAPL,111.23271086271058,112.83526251521093,110.89712204110621,112.40969848632812,105633600
2020-08-19,AAPL,112.81822669084653,113.96603385163618,112.45589172935948,112.55072784423828,145538000
2020-08-20,AAPL,112.59208104980983,115.1624895192386,112.57505670786055,115.0481948852539,126907200
2020-08-21,AAPL,116.008744414782,121.46083051491364,115.99658841174927,120.9769058227539,338054800
2020-08-24,AAPL,125.18632749798864,125.27144919995426,120.55619671335445,122.42381286621094,345937600
2020-08-25,AAPL,121.29547815768062,121.76481270817138,119.6953532443396,121.41949462890625,211495600
2020-08-26,AAPL,122.73752407416738,123.52785723369402,121.66996279802345,123.0706787109375,163022400
2020-08-27,AAPL,123.67376948239601,124.00692412752836,120.45406865293813,121.59944915771484,155552400
2020-08-28,AAPL,122.57460040324597,122.99286935955308,121.17875271683349,121.40248107910156,187630000
2020-08-31,AAPL,124.09932594347109,127.42601869627453,122.56243019641671,125.51948547363281,225702700
2020-09-01,AAPL,129.13801430731166,131.12236700060433,126.96885769324331,130.51927185058594,151948100
2020-09-02,AAPL,133.83628256681675,134.21564203991167,123.53520123835415,127.81515502929688,200119000
2020-09-03,AAPL,123.44760925137419,125.32494732420406,117.21248511185603,117.58211517333984,257599600
2020-09-04,AAPL,116.79423196346733,120.32519508764499,107.86468180279036,117.65995025634766,332607200
2020-09-08,AAPL,110.841180367367,115.74367852876145,109.60583213787987,109.74201202392578,231366600
2020-09-09,AAPL,114.06088674565609,115.88959346489294,112.11545122343698,114.11924743652344,176940500
2020-09-10,AAPL,117.07629537135253,117.21247524681922,109.43073415159472,110.39372253417969,182274400
2020-09-11,AAPL,111.444265890273,112.0862631304283,106.99894632611955,108.94438171386719,180860300
2020-09-14,AAPL,111.59019917203862,112.76718694572703,109.72258257682635,112.21273803710938,140150100
2020-09-15,AAPL,115.10170098076587,115.5880598889027,110.51047170055435,112.3878173828125,184642000
2020-09-16,AAPL,112.08626989830371,112.83525930246253,108.98329789268679,109.07083892822266,154679000
2020-09-17,AAPL,106.72657074764916,109.1389061151694,105.74412394443733,107.32965087890625,178011000
2020-09-18,AAPL,107.38802781894351,107.8549281253702,103.19560978787148,103.9251480102539,287104900
2020-09-21,AAPL,101.68791722586771,107.18377414626174,100.28720125318382,107.07677459716797,195713800
2020-09-22,AAPL,109.60583435939168,109.78092384803477,106.18187120745131,108.75956726074219,183055400
2020-09-23,AAPL,108.57475477224305,109.05138437794632,103.85706788480732,104.19752502441406,150718700
2020-09-24,AAPL,102.300732370106,107.24214072616157,102.13537212015387,105.26752471923828,167743300
2020-09-25,AAPL,105.471789131678,109.37238950555708,104.7325215412831,109.21675109863281,149981400
2020-09-28,AAPL,111.87227777517529,112.17381792247089,109.70311378636897,111.82363891601562,137672400
2020-09-29,AAPL,111.42483559860969,112.16409584063497,110.47156881534237,110.97737884521484,99382200
2020-09-30,AAPL,110.68557236785257,114.06090471815105,110.52021210350766,112.65045928955078,142675200
2020-10-01,AAPL,114.43053032893033,114.50834954010315,112.66991334832385,113.60372161865234,116120400
2020-10-02,AAPL,109.81011856378328,112.2224621206602,109.1583993790266,109.93656921386719,144712000
2020-10-05,AAPL,110.80228173280487,113.46752627225055,110.45210275141814,113.32161712646484,106243800
2020-10-06,AAPL,112.54343507820363,112.95198215292027,109.18756197702983,110.07273864746094,161498200
2020-10-07,AAPL,111.49291174621311,112.39753955518432,111.01627470298001,111.94036102294922,96849000
2020-10-08,AAPL,113.07842084475055,113.2243299687995,111.46370606876921,111.83334350585938,83477200
2020-10-09,AAPL,112.13489800701674,113.80797367927401,111.78471903276535,113.77879333496094,100506900
2020-10-12,AAPL,116.78450413554557,121.76482226057634,116.02578539059424,121.006103515625,240226800
2020-10-13,AAPL,121.85234309102313,121.9690718867462,116.38567436315013,117.79611206054688,262330500
2020-10-14,AAPL,117.69886347897865,119.67347958796176,116.35651547623975,117.88368225097656,150712000
2020-10-15,AAPL,115.48105698538242,117.89339294386203,114.92660814304054,117.41676330566406,112559200
2020-10-16,AAPL,117.97120952549623,118.23384747833158,115.56859545500912,115.77286529541016,115393800
2020-10-19,AAPL,116.68722375774855,117.1346730450766,112.50454176511802,112.81581115722656,120639300
2020-10-20,AAPL,113.02981171272529,115.73397358180452,112.4753628325675,114.3040771484375,124423700
2020-10-21,AAPL,113.48697056487583,115.47131553347286,113.2729714867065,113.6815185546875,89946000
2020-10-22,AAPL,114.24569636322538,114.81960369273567,111.46372301440654,112.59207916259766,101988000
2020-10-23,AAPL,113.21461087321912,113.37024926516857,111.16217596217939,111.90144348144531,82572600
2020-10-26,AAPL,110.89955881245987,113.37026292295224,109.80038294532771,111.91118621826172,111850700
2020-10-27,AAPL,112.33916701816054,114.08033262151682,111.41508815584027,113.41888427734375,92276800
2020-10-28,AAPL,111.91117547954262,112.28080553761286,108.06893607313397,108.16620635986328,143937800
2020-10-29,AAPL,109.30430584931332,113.73989680449655,109.13893817712592,112.17382049560547,146129200
2020-10-30,AAPL,108.03004440237355,108.93467231945372,104.78117027471363,105.89006805419922,190272600
2020-11-02,AAPL,106.13323338437135,107.66039994190102,104.39206773628062,105.80250549316406,122866900
2020-11-03,AAPL,106.66823748036964,108.44830541372347,105.7636096297727,107.42695617675781,107624400
2020-11-04,AAPL,111.02600479592498,112.43644258276989,109.28483911084726,111.81390380859375,138235500
2020-11-05,AAPL,114.7320709410606,116.35651544029349,113.68154127114309,115.78260803222656,126387100
2020-11-06,AAPL,115.29054042608115,116.14800627447282,113.15661069606604,115.65106964111328,114457900
2020-11-09,AAPL,117.41471908421029,118.86656705608227,113.07865981779163,113.34174346923828,154515300
2020-11-10,AAPL,112.59145738080137,114.57921861893705,111.20780945261693,113.00070190429688,138023400
2020-11-11,AAPL,114.18946623657861,116.56698735100086,113.45866925822499,116.43057250976562,112295000
2020-11-12,AAPL,116.55724363092018,117.44394006005354,115.5341249324846,116.1577377319336,103162300
2020-11-13,AAPL,116.38186588950428,116.6059728165846,114.85206439758592,116.20647430419922,81581900
2020-11-16,AAPL,115.87516977446028,117.89216918384535,115.12488813037272,117.21984100341797,91183000
2020-11-17,AAPL,116.48903680048612,117.58035548799745,115.91413933412841,116.3331298828125,74271000
2020-11-18,AAPL,115.57312425038518,116.75214266209578,114.97874202316832,115.00797271728516,76322100
2020-11-19,AAPL,114.57922192592288,116.01158523354931,113.8191942363378,115.60234069824219,74113000
2020-11-20,AAPL,115.60233477250766,115.72900356959502,114.28690172841969,114.33561706542969,73604300
2020-11-23,AAPL,114.17973059273324,114.60846723797194,110.83755181002277,110.93498992919922,127959300
2020-11-24,AAPL,110.99344264268959,112.8837656693911,109.70723289360379,112.22117614746094,113874200
2020-11-25,AAPL,112.59146004070323,113.76073225947121,112.22118480532058,113.05916595458984,76499200
2020-11-27,AAPL,113.58532797535975,114.48177040505827,113.24429090254516,113.60481262207031,46691300
2020-11-30,AAPL,113.97508586515107,117.8726693370055,113.81917895793265,116.0018310546875,169410200
2020-12-01,AAPL,117.91164950975933,120.30866252291607,116.93725361331916,119.57786560058594,127728200
2020-12-02,AAPL,118.89580031413836,120.21124090192977,117.79473547645512,119.92866516113281,89004200
2020-12-03,AAPL,120.35737264430932,120.61071764794492,119.08091645415566,119.79222869873047,78967600
2020-12-04,AAPL,119.46093300511777,119.71427801461196,118.40858367403467,119.1198959350586,78260400
2020-12-07,AAPL,119.17838728618668,121.3805246031321,119.11992589777167,120.5815200805664,86712000
2020-12-08,AAPL,121.18564255631568,121.78002475694831,119.93840933537943,121.19538116455078,82225500
2020-12-09,AAPL,121.34153047949344,122.7251709901087,117.9019138516176,118.66194152832031,115089200
2020-12-10,AAPL,117.4147062587099,120.69842312660181,117.07366917962338,120.08454895019531,81312200
2020-12-11,AAPL,119.29529488946088,119.61684733291102,117.46343320377245,119.27581024169922,86939800
2020-12-14,AAPL,119.46094593639897,120.19174292308256,118.42808857411595,118.66194152832031,79184500
2020-12-15,AAPL,121.15640332920535,124.62525838078408,120.95178104734528,124.60576629638672,157243700
2020-12-16,AAPL,124.14779181691584,125.0832036047306,123.31954931044656,124.53754425048828,98208600
2020-12-17,AAPL,125.59963849451057,126.2622355061444,124.76165733950789,125.4047622680664,94359800
2020-12-18,AAPL,125.65811357033245,125.79452841437983,122.8908250895469,123.41699981689453,192541500
2020-12-21,AAPL,121.81899726937544,125.02476133357642,120.2891956882512,124.94680786132812,121251600
2020-12-22,AAPL,128.2402353796709,130.9685466687522,126.33041301688388,128.50332641601562,168904800
2020-12-23,AAPL,128.77617526932784,129.03925147681866,127.43150406974205,127.60690307617188,88223700
2020-12-24,AAPL,127.95768251910687,130.04288924480903,127.74331422195132,128.59103393554688,54930100
2020-12-28,AAPL,130.55934935520793,133.82356763345643,130.09162848432888,133.19021606445312,124486200
2020-12-29,AAPL,134.5153498347467,135.236393246922,130.9003346955004,131.41676330566406,121047300
2020-12-30,AAPL,132.10859581206566,132.5081016930773,129.9844050523243,130.2962188720703,96452100
2020-12-31,AAPL,130.6470123311244,131.2901172342019,128.34743726674927,129.2926025390625,99116600
2021-01-04,AAPL,130.10133261742502,130.18902467191572,123.51441486519408,126.09656524658203,143301900
2021-01-05,AAPL,125.58988695133853,128.36692121346996,125.1416582953915,127.65560150146484,97664900
2021-01-06,AAPL,124.4498466014008,127.69458676031306,123.1441522185317,123.3585205078125,155088000
2021-01-07,AAPL,125.0734581195904,128.25973687058584,124.58626017036609,127.56790924072266,109578200
2021-01-08,AAPL,129.03926675065185,129.2341578626651,126.89559833144519,128.66900634765625,105158200
2021-01-11,AAPL,125.88221147258122,126.83711531254554,125.2098759078761,125.67758178710938,100384500
2021-01-12,AAPL,125.20986029323174,126.36939367406505,123.61185177604212,125.50218200683594,91951100
2021-01-13,AAPL,125.46321296847564,128.08434036510624,125.20013677581811,127.53868103027344,88636800
2021-01-14,AAPL,127.45098259708287,127.64585879719884,125.46320669883724,125.609375,90221800
2021-01-15,AAPL,125.48270567821912,126.8858381851589,123.74828212605794,123.88469696044922,111598500
2021-01-19,AAPL,124.5083222083043,125.41451823804258,123.6898331200979,124.55704498291016,90757300
2021-01-20,AAPL,125.36579577837638,129.09773432738962,125.25861162121556,128.64950561523438,104319500
2021-01-21,AAPL,130.3741822074859,136.0938817254987,130.1695525142569,133.36557006835938,120150900
2021-01-22,AAPL,132.79068885405798,136.26928979361904,131.56295521732648,135.50926208496094,114459400
2021-01-25,AAPL,139.40684948015027,141.37511878863197,133.0440296191869,139.26068115234375,157611700
2021-01-26,AAPL,139.92327397986588,140.60534821810342,137.75036015705467,139.49453735351562,98390600
2021-01-27,AAPL,139.75763219670037,140.605366954715,136.81496653844508,138.42271423339844,140843800
2021-01-28,AAPL,135.94771521998626,138.35447419549072,133.19991174456135,133.57992553710938,142621100
2021-01-29,AAPL,132.35219077043976,133.2388945668448,126.8760908230651,128.58128356933594,177523800
2021-02-01,AAPL,130.32546101984542,131.91373120913244,127.5776572470742,130.70547485351562,106239800
2021-02-02,AAPL,132.25476545115475,132.81991691760996,131.16344668453948,131.53372192382812,83305400
2021-02-03,AAPL,132.28402880966993,132.29378228770392,130.1890828310972,130.51063537597656,89880900
2021-02-04,AAPL,132.8101805826387,133.8820072844467,131.14395684543172,133.8722686767578,84183100
2021-02-05,AAPL,134.033283551068,134.1015854508509,132.57925865202728,133.45751953125,75693800
2021-02-08,AAPL,132.74517291566528,133.65272320012699,131.66197638343067,133.6039276123047,71297200
2021-02-09,AAPL,133.32088673165194,134.55046970081816,132.56949146196018,132.72561645507812,76774200
2021-02-10,AAPL,133.18431136880906,133.68200554782806,131.1545368949886,132.12063598632812,73046600
2021-02-11,AAPL,132.61826227921486,133.09643505279266,130.53970793560018,131.8668670654297,64280000
2021-02-12,AAPL,131.10574623455432,132.257244658681,130.46168022259064,132.10110473632812,60145100
2021-02-16,AAPL,132.21817131917496,132.7256035555492,129.58335943579118,129.9737091064453,80576300
2021-02-17,AAPL,128.0805609185362,129.02713844569294,126.34354574073313,127.68045806884766,97918500
2021-02-18,AAPL,126.08005718186494,126.86074164698687,124.3332889063116,126.57775115966797,96856700
2021-02-19,AAPL,127.09496971320031,127.55362134396646,125.6897404521568,126.73389434814453,87668800
2021-02-22,AAPL,124.91881659012454,126.5875301611266,122.56701700171384,122.95735931396484,103916400
2021-02-23,AAPL,120.77146693202512,123.65022786232983,115.53113808636283,122.82075500488281,158273000
2021-02-24,AAPL,121.92294077973033,122.52796420280912,119.27838298052396,122.32303619384766,111039900
2021-02-25,AAPL,121.66923290454905,123.40624834822879,117.62920604594376,118.0683364868164,148199500
2021-02-26,AAPL,119.62968743773787,121.83511493787971,118.27325381762451,118.3318099975586,164560400
