ds,ticker,open,high,low,close,volume
2020-02-19,NVDA,7.50414923299064,7.850620995328489,7.50414923299064,7.832948684692383,694332000
2020-02-20,NVDA,7.784911107523746,7.873271239306523,7.376213808927724,7.683608055114746,810052000
2020-02-21,NVDA,7.571353398915434,7.596492470112274,7.234588686390505,7.319464206695557,768180000
2020-02-24,NVDA,6.7250859513807235,7.015803911128321,6.670576422942381,6.80199670791626,856916000
2020-02-25,NVDA,6.877164837983016,6.939141597824138,6.420678476149267,6.52247953414917,1055496000
2020-02-26,NVDA,6.522729409357435,6.856009553826828,6.521236342111172,6.661865711212158,747732000
2020-02-27,NVDA,6.348308192543808,6.649660066939226,6.198628624382359,6.291026592254639,906416000
2020-02-28,NVDA,6.038489872052209,6.785642779729529,6.021803597722082,6.726119518280029,1133252000
2020-03-02,NVDA,6.8962213781378505,6.913405955586812,6.50023030439148,6.884515762329102,890744000
2020-03-03,NVDA,6.940304039577152,7.000076219802187,6.536592315093682,6.622016906738281,652792000
2020-03-04,NVDA,6.729357727492429,7.095213590189476,6.6546421469896755,7.085749626159668,597408000
2020-03-05,NVDA,6.886259621539514,7.053123800037345,6.7617341293777615,6.806314468383789,540328000
2020-03-06,NVDA,6.626748103865886,6.684279101658206,6.425514781213348,6.625751972198486,515412000
2020-03-09,NVDA,5.974731756295129,6.460381260017114,5.931895250930945,6.112706184387207,614160000
2020-03-10,NVDA,6.3891537507416105,6.502223014831543,6.126405362696492,6.502223014831543,580648000
2020-03-11,NVDA,6.36225543839977,6.390647326448551,6.04122887468643,6.1383585929870605,499964000
2020-03-12,NVDA,5.615102713156774,5.880591027364499,5.374519589452378,5.387221336364746,816540000
2020-03-13,NVDA,5.74062440609125,6.002626025956078,5.46940821237534,5.998143196105957,634836000
2020-03-16,NVDA,5.290091309567239,5.631042423624033,4.83158858563761,4.891360759735107,726972000
2020-03-17,NVDA,5.003683107514514,5.500540018363488,4.756873781766378,5.411130428314209,833632000
2020-03-18,NVDA,4.983509240244786,5.2285751727903245,4.499852467616629,5.05125093460083,874268000
2020-03-19,NVDA,5.0298325317869885,5.397681063684744,4.8163962655111225,5.304038047790527,765512000
2020-03-20,NVDA,5.454215947191174,5.736141627251314,5.1087824811310405,5.124223709106445,804636000
2020-03-23,NVDA,5.123227218008279,5.391455500296012,4.9441596073334635,5.297064781188965,643876000
2020-03-24,NVDA,5.7032676882386975,6.29252262339165,5.679608014732803,6.205852508544922,1101644000
2020-03-25,NVDA,6.320913296588007,6.520652182357888,6.068375632723533,6.117189884185791,793432000
2020-03-26,NVDA,6.324400792523231,6.530615272618466,6.2262749239348,6.406588077545166,696108000
2020-03-27,NVDA,6.226273705917233,6.553028618407655,6.193398988350422,6.294264793395996,638828000
2020-03-30,NVDA,6.359765083207099,6.623759440479443,6.315683052278373,6.61454439163208,602252000
2020-03-31,NVDA,6.654640905927351,6.858863074526664,6.419287845041489,6.564982891082764,949960000
2020-04-01,NVDA,6.36698780602018,6.513429604344959,6.009101514807017,6.053681373596191,656912000
2020-04-02,NVDA,6.082820463407939,6.375704534296287,6.034753906574363,6.362504959106445,675764000
2020-04-03,NVDA,6.324898628338619,6.36649009615311,5.937126452354623,6.0746026039123535,663212000
2020-04-06,NVDA,6.356777264478225,6.721388074533338,6.299246263802596,6.684528350830078,727884000
2020-04-07,NVDA,6.9061831354181376,6.929843281076082,6.408081206141208,6.451167106628418,784520000
2020-04-08,NVDA,6.560251499344632,6.673320757486183,6.490268142600633,6.648415565490723,542444000
2020-04-09,NVDA,6.774186027060479,6.797098478837113,6.485784791472698,6.548794746398926,525564000
2020-04-13,NVDA,6.4890227180026585,6.729356927930683,6.400609742855064,6.720640182495117,398408000
2020-04-14,NVDA,6.848901877376461,7.1059223834052565,6.82125720368873,7.071802616119385,530948000
2020-04-15,NVDA,6.903692936564077,7.077281593572189,6.858365856196307,6.99434757232666,366148000
2020-04-16,NVDA,7.149753882871635,7.446622439979446,7.136554309470913,7.3395304679870605,745620000
2020-04-17,NVDA,7.421718368800451,7.443136861424763,7.146268259680306,7.280257701873779,539120000
2020-04-20,NVDA,7.153740016301722,7.309645780659861,7.104676851709789,7.149007797241211,449388000
2020-04-21,NVDA,7.030958409056792,7.092224547039059,6.652400807148246,6.712172985076904,735160000
2020-04-22,NVDA,6.904440070768403,7.169430577878194,6.858864076780593,7.126593589782715,483356000
2020-04-23,NVDA,7.168681951686637,7.300678638429084,7.048141014704802,7.0732951164245605,424160000
2020-04-24,NVDA,7.0630861017140365,7.214259662310264,6.988370521038013,7.2122673988342285,352328000
2020-04-27,NVDA,7.346753587809937,7.558695889368453,7.322097313702155,7.398805141448975,479388000
2020-04-28,NVDA,7.546244805702941,7.576131133509756,7.250870601428661,7.256349563598633,442904000
2020-04-29,NVDA,7.391085793246775,7.485974343887676,7.315872387428984,7.433175563812256,379160000
2020-04-30,NVDA,7.379130791793222,7.433175089308269,7.265314796150154,7.279261589050293,375916000
2020-05-01,NVDA,7.081763995944933,7.195082165045608,6.9943471497831,7.042663097381592,342096000
2020-05-04,NVDA,6.995343614233226,7.268303649724436,6.995343614233226,7.254605770111084,317556000
2020-05-05,NVDA,7.358708704883354,7.478253047929909,7.254605114249709,7.315622806549072,368896000
2020-05-06,NVDA,7.395070628922223,7.521339462754946,7.357214775183152,7.4164886474609375,323464000
2020-05-07,NVDA,7.555708193207782,7.656075704098052,7.504403849001382,7.5928168296813965,373732000
2020-05-08,NVDA,7.664543333034148,7.789068815211882,7.630672481686343,7.782842636108398,339216000
2020-05-11,NVDA,7.777861575435405,8.081704058803293,7.749220771270354,8.034882545471191,469060000
2020-05-12,NVDA,8.092660609471357,8.141474377849077,7.763166247840924,7.772879123687744,493060000
2020-05-13,NVDA,7.887444189369722,8.047832788829762,7.565919297913636,7.750466346740723,625852000
2020-05-14,NVDA,7.811981520060034,8.005494220239203,7.658316935036619,8.000015258789062,602312000
2020-05-15,NVDA,7.859799215280093,8.468230430422556,7.84410907327417,8.458518028259277,987660000
2020-05-18,NVDA,8.72724456781721,8.882652519212469,8.647548328648481,8.717033386230469,774460000
2020-05-19,NVDA,8.756881430566535,9.05300284387516,8.72948567045255,8.772073745727539,717320000
2020-05-20,NVDA,8.956869516435537,9.00867216528188,8.855007567982353,8.935949325561523,587536000
2020-05-21,NVDA,9.017136849640163,9.018132505969986,8.704328802347172,8.741935729980469,761068000
2020-05-22,NVDA,8.791746259843563,9.058480534217885,8.680171933352966,8.991983413696289,1038764000
2020-05-26,NVDA,9.121988782635464,9.146894447423765,8.639079200529823,8.68465518951416,770780000
2020-05-27,NVDA,8.592259364834648,8.599979504888069,7.966394090073239,8.492888450622559,1175892000
2020-05-28,NVDA,8.380316297061471,8.727244712419553,8.347441574108315,8.45478343963623,734896000
2020-05-29,NVDA,8.522024898256673,8.841806411743164,8.452788765666746,8.841806411743164,745256000
2020-06-01,NVDA,8.799718404433667,8.807189629886395,8.656513899580409,8.772820472717285,389876000
2020-06-02,NVDA,8.762857852383924,8.80370162217981,8.625132330013418,8.791747093200684,391320000
2020-06-03,NVDA,8.788761169686277,8.832593819196138,8.66697467494194,8.736210823059082,365440000
2020-06-04,NVDA,8.698835276385058,8.913366038653837,8.648504104619935,8.737207412719727,424280000
2020-06-05,NVDA,8.765114510848656,8.966937271416668,8.678903373646111,8.8901948928833,481748000
2020-06-08,NVDA,8.847586490803435,8.860044532100977,8.656726674779266,8.775578498840332,387736000
2020-06-09,NVDA,8.770596404202193,9.079311028949158,8.722009370532396,9.01577377319336,468488000
2020-06-10,NVDA,9.137115736706289,9.46825514478124,9.122912601202975,9.335450172424316,632180000
2020-06-11,NVDA,9.119427324165988,9.230305535789274,8.756644164646495,8.766860008239746,583652000
2020-06-12,NVDA,9.131883732185477,9.156550786318963,8.67416787516225,8.9026517868042,570908000
2020-06-15,NVDA,8.78579344778855,9.151566711818699,8.714531595846257,9.143095016479492,400004000
2020-06-16,NVDA,9.1941744220591,9.235784866001858,8.809214608166549,9.038196563720703,535716000
2020-06-17,NVDA,9.083297097087714,9.267927419876184,9.039941553948669,9.205138206481934,408304000
2020-06-18,NVDA,9.196168390697451,9.25148296891854,9.08404411721043,9.187198638916016,254408000
2020-06-19,NVDA,9.211615272979378,9.413437984243986,9.196416027557818,9.230301856994629,524160000
2020-06-22,NVDA,9.268924225594319,9.499401313261167,9.242263048072369,9.494915962219238,398468000
2020-06-23,NVDA,9.519084077006571,9.61027860248727,9.37606421928516,9.418421745300293,375108000
2020-06-24,NVDA,9.444583339005746,9.52456590878175,9.11394201664744,9.204638481140137,449372000
2020-06-25,NVDA,9.32448899177725,9.47324032161183,9.151568659929675,9.458290100097656,376072000
2020-06-26,NVDA,9.468257176021824,9.468257176021824,9.09451018223149,9.124409675598145,592084000
2020-06-29,NVDA,9.13910960070317,9.173743468777447,8.870260374063909,9.169258117675781,342248000
2020-06-30,NVDA,9.282876814770328,9.494417324773647,9.23553588117159,9.466012954711914,367892000
2020-07-01,NVDA,9.488933955916362,9.543750463109486,9.381544091706557,9.498152732849121,326648000
2020-07-02,NVDA,9.606789846676111,9.70496094581411,9.546242843856831,9.580129623413086,364056000
2020-07-06,NVDA,9.709195749411133,9.875637502865098,9.680043349688747,9.80636978149414,315892000
2020-07-07,NVDA,9.913012455725239,10.036348652688012,9.817831596856585,9.838761329650879,357800000
2020-07-08,NVDA,9.960355494904794,10.190833533205263,9.932200150838643,10.181862831115723,365480000
2020-07-09,NVDA,10.345564003615122,10.53467966591517,10.199303925315359,10.473883628845215,494548000
2020-07-10,NVDA,10.553366008081527,10.619643499525006,10.344067716193592,10.444231986999512,497676000
2020-07-13,NVDA,10.559597316024266,10.756187624161482,9.991501311652467,10.018660545349121,457076000
2020-07-14,NVDA,10.041333369102032,10.367988370836883,9.752800521431915,10.342324256896973,542676000
2020-07-15,NVDA,10.37945058300139,10.398137168454314,10.022148051437995,10.193075180053711,403984000
2020-07-16,NVDA,9.981535509582216,10.172644356689387,9.862434655691096,10.100885391235352,344964000
2020-07-17,NVDA,10.191330819984168,10.214253728012824,10.054041449060465,10.167410850524902,266284000
2020-07-20,NVDA,10.239920246823443,10.496061491500111,10.122812550358633,10.475629806518555,284852000
2020-07-21,NVDA,10.477868570365224,10.524712393976369,10.252374927123848,10.293985366821289,277036000
2020-07-22,NVDA,10.332858692922276,10.567073129754169,10.257112423823369,10.403870582580566,367292000
2020-07-23,NVDA,10.415079942644432,10.51175592773994,9.997729433642824,10.095900535583496,411660000
2020-07-24,NVDA,9.842001448963808,10.330114796666884,9.7443293540735,10.160433769226074,473292000
2020-07-27,NVDA,10.198058237994003,10.40685753635307,10.183606075119817,10.386675834655762,292132000
2020-07-28,NVDA,10.339585085814322,10.34730874833606,10.175136467650624,10.181365013122559,271636000
2020-07-29,NVDA,10.356029423457086,10.48110979367714,10.312425803409024,10.430529594421387,284508000
2020-07-30,NVDA,10.340333346631223,10.587504832788689,10.260849759593372,10.578535079956055,308880000
2020-07-31,NVDA,10.527951671471635,10.730523377908918,10.398136934745201,10.579279899597168,386080000
2020-08-03,NVDA,10.696638262257496,11.061664504395571,10.679445840959266,10.97346019744873,412720000
2020-08-04,NVDA,11.013075655293777,11.190231323242188,10.869556790574324,11.190231323242188,310336000
2020-08-05,NVDA,11.206429274957433,11.33375185083191,11.128938866661224,11.249035835266113,249924000
2020-08-06,NVDA,11.311824867203157,11.320047535905452,11.141396727758718,11.297622680664062,244316000
2020-08-07,NVDA,11.274698313590116,11.466306144698953,11.000617629808353,11.162075996398926,342516000
2020-08-10,NVDA,11.296376193877698,11.370128324169226,10.820221856086334,11.127691268920898,427796000
2020-08-11,NVDA,11.036745063035063,11.09953521649184,10.75967416048644,10.813743591308594,354512000
2020-08-12,NVDA,10.954023383379273,11.428681631902457,10.921631719947081,11.402021408081055,464412000
2020-08-13,NVDA,11.507418736974273,11.682582200872133,11.317805009675435,11.404763221740723,374460000
2020-08-14,NVDA,11.491470467220413,11.665636840211876,11.402270069891625,11.525357246398926,366436000
2020-08-17,NVDA,11.811648364970852,12.368282408308476,11.777762532142907,12.295775413513184,621300000
2020-08-18,NVDA,12.408398541639869,12.454245313188446,12.045864494634852,12.219780921936035,503448000
2020-08-19,NVDA,12.255412493746544,12.273850054046092,12.057575133532684,12.097940444946289,622624000
2020-08-20,NVDA,11.934983883930538,12.333646835801881,11.839054987379107,12.100428581237793,921388000
2020-08-21,NVDA,12.16097734290615,12.765949386676102,12.15449881949741,12.641118049621582,999868000
2020-08-24,NVDA,12.840699321764225,12.869353672769613,12.465706283017331,12.677745819091797,490564000
2020-08-25,NVDA,12.588543733917879,12.718607505196225,12.53173404117286,12.707395553588867,289076000
2020-08-26,NVDA,12.756481195188652,12.825499904060521,12.635387169963574,12.730319023132324,321244000
2020-08-27,NVDA,12.738791517285438,12.80706314715516,12.524509770273834,12.586053848266602,317604000
2020-08-28,NVDA,12.632646039290359,13.104065060151868,12.600254373540526,13.103816032409668,537160000
2020-08-31,NVDA,13.138699399567772,13.529638751359306,12.99418441341534,13.329809188842773,500840000
2020-09-01,NVDA,13.438976442437339,13.951163045336086,13.395608877349849,13.778939247131348,511316000
2020-09-02,NVDA,14.659001312168998,14.681932030587575,13.857697349645273,14.302839279174805,874012000
2020-09-03,NVDA,13.78666378202663,13.842244008175442,12.839555164943249,12.975889205932617,945128000
2020-09-04,NVDA,12.744841952466354,13.13490178283008,11.669126392300715,12.584083557128906,1463684000
2020-09-08,NVDA,11.698788278849976,12.511806722915468,11.668630741928217,11.876745223999023,795728000
2020-09-09,NVDA,12.362261988655698,12.770266753273628,12.194523949860486,12.67630386352539,736200000
2020-09-10,NVDA,12.949718400854502,13.025487313682381,12.129970490287626,12.274280548095703,698684000
2020-09-11,NVDA,12.447503719511891,12.613995312644914,11.859548192704617,12.127480506896973,636928000
2020-09-14,NVDA,13.041189988553288,13.274477094290067,12.59280879798839,12.833074569702148,1201744000
2020-09-15,NVDA,13.239584697898275,13.258277826160894,12.78871150231095,12.951464653015137,727556000
2020-09-16,NVDA,12.917815275662813,13.052902846479272,12.475665466431533,12.476412773132324,556384000
2020-09-17,NVDA,12.095330230733499,12.551438470665879,11.998127084720945,12.425572395324707,792512000
2020-09-18,NVDA,12.55542196034771,12.594053723671006,11.952263684330296,12.152153015136719,698460000
2020-09-21,NVDA,11.888709009343742,12.484390494072683,11.868271214150367,12.479156494140625,721044000
2020-09-22,NVDA,12.536731943624329,12.609509746557116,12.11850915444311,12.59929084777832,646452000
2020-09-23,NVDA,12.537228000249492,12.688267633843767,12.042489056909767,12.08685302734375,647012000
2020-09-24,NVDA,12.035510036746839,12.531246325292742,11.977436887126997,12.310420036315918,731240000
2020-09-25,NVDA,12.409619513315679,12.84429253189715,12.208483684502653,12.834571838378906,588016000
2020-09-28,NVDA,13.00056385649724,13.012029215529765,12.711197362079012,12.995329856872559,573808000
2020-09-29,NVDA,12.898125538642207,13.401837819468046,12.893888899193668,13.185498237609863,621460000
2020-09-30,NVDA,13.117458606533225,13.581043643950114,13.110230837485497,13.489323616027832,689184000
2020-10-01,NVDA,13.716129357775127,13.720864201885407,13.419783261242403,13.573065757751465,525004000
2020-10-02,NVDA,13.184751150235252,13.47835426214465,13.011279967523814,13.022496223449707,552496000
2020-10-05,NVDA,13.195717099928482,13.602724471367946,13.182507075613504,13.600979804992676,479820000
2020-10-06,NVDA,13.787910100750363,14.098960842769742,13.623412295023178,13.694694519042969,784420000
2020-10-07,NVDA,13.957143700736278,14.076280177605705,13.821307865662993,13.921502113342285,418084000
2020-10-08,NVDA,14.032165622756523,14.041637213589913,13.716130905848528,13.796634674072266,378900000
2020-10-09,NVDA,13.725100932421183,13.782176717356315,13.619174489826392,13.720863342285156,346892000
2020-10-12,NVDA,13.946925832096596,14.303337929221245,13.870160500693258,14.182705879211426,434744000
2020-10-13,NVDA,14.252991702466591,14.30483349663295,13.976086963138583,14.204888343811035,344604000
2020-10-14,NVDA,14.247010177633838,14.299101076743241,13.917516320403053,14.05235481262207,276100000
2020-10-15,NVDA,13.768720794572474,13.963127061544094,13.725851432647694,13.927486419677734,267224000
2020-10-16,NVDA,13.994031129475207,14.07852338069987,13.750524170509511,13.769466400146484,242392000
2020-10-19,NVDA,13.860689953001863,13.940944623689804,13.36595000014682,13.456673622131348,298068000
2020-10-20,NVDA,13.54216084758087,13.757753145997645,13.4658937231082,13.603972434997559,229212000
2020-10-21,NVDA,13.583537201884,13.749530610157297,13.436486027172169,13.48359203338623,219596000
2020-10-22,NVDA,13.48134576484762,13.570323754164582,13.191480129168616,13.320337295532227,290480000
2020-10-23,NVDA,13.409065794613781,13.551880288502582,13.250799356069994,13.54888916015625,233484000
2020-10-26,NVDA,13.386138098565883,13.651079281884025,12.998820194853183,13.10125732421875,336896000
2020-10-27,NVDA,13.265505408101772,13.401092148583462,13.151353822024564,13.355979919433594,250520000
2020-10-28,NVDA,13.15783389781271,13.21964548429558,12.57062667854132,12.588571548461914,376520000
2020-10-29,NVDA,12.799427953115362,13.152599800168861,12.711197266914722,12.984363555908203,320080000
2020-10-30,NVDA,12.810893624788754,12.897129593543116,12.262567264637163,12.495855331420898,416820000
2020-11-02,NVDA,12.619228632831366,12.797683780905018,12.357278590415659,12.542463302612305,299652000
2020-11-03,NVDA,12.669825930824572,13.065118953441976,12.564397661152224,12.979879379272461,272900000
2020-11-04,NVDA,13.348499763229675,13.785416494085624,13.296408876819303,13.752266883850098,410228000
2020-11-05,NVDA,14.11940004400391,14.295362275225596,13.94842175974404,14.116907119750977,319028000
2020-11-06,NVDA,14.066810752574897,14.54435314253284,13.852714945330321,14.517684936523438,383348000
2020-11-09,NVDA,14.508210634120493,14.64678754010569,13.569327185847,13.589265823364258,582976000
2020-11-10,NVDA,13.565090756109772,13.565090756109772,12.589818331459508,12.7311372756958,644068000
2020-11-11,NVDA,13.014024118289205,13.394114256759353,12.908844961353317,13.377165794372559,404744000
2020-11-12,NVDA,13.437978740251724,13.724105001386421,13.275474700255113,13.415796279907227,365812000
2020-11-13,NVDA,13.585778371152378,13.627152166884994,13.019507106004282,13.2565336227417,346312000
2020-11-16,NVDA,13.132411731318832,13.607960310940665,13.115962425029508,13.474119186401367,413776000
2020-11-17,NVDA,13.511253678683955,13.554870338441075,13.26326099826044,13.381400108337402,312028000
2020-11-18,NVDA,13.424271129151533,13.564343613010355,13.144874418992327,13.387882232666016,510924000
2020-11-19,NVDA,13.172539700466864,13.44645330267934,13.06013278246462,13.399347305297852,565936000
2020-11-20,NVDA,13.41305564926679,13.453432082968522,13.025238610680692,13.047920227050781,341088000
2020-11-23,NVDA,13.131166723495513,13.341773187004295,12.975890438370167,13.100011825561523,361356000
2020-11-24,NVDA,13.102501306122907,13.121941738155792,12.845785300237692,12.918313980102539,346500000
2020-11-25,NVDA,12.992838294487676,13.229116542601327,12.980376526049833,13.194472312927246,259916000
2020-11-27,NVDA,13.334293351128782,13.366694703992495,13.130415546616407,13.2208890914917,167276000
2020-11-30,NVDA,13.224631860632945,13.371683021841918,12.932772409512914,13.360715866088867,286952000
2020-12-01,NVDA,13.451189716731127,13.487578614111854,13.187992253312531,13.349250793457031,296948000
2020-12-02,NVDA,13.309870792632042,13.631887767453023,13.193974535937858,13.503280639648438,283360000
2020-12-03,NVDA,13.550150913752486,13.62245185728228,13.292362319011328,13.359177589416504,199520000
2020-12-04,NVDA,13.411532721541958,13.522726970662992,13.351947356745299,13.520981788635254,202244000
2020-12-07,NVDA,13.563864566313981,13.693507355428642,13.462893171861975,13.56934928894043,223244000
2020-12-08,NVDA,13.547657637897526,13.561369918030191,13.244991722634671,13.31330394744873,271920000
2020-12-09,NVDA,13.263940122699115,13.377127781600759,12.83287824849887,12.895206451416016,401300000
2020-12-10,NVDA,12.833624470485343,13.032825318722377,12.814177344186122,12.936590194702148,207764000
2020-12-11,NVDA,12.931606849028675,12.984212441190055,12.787753432046163,12.9774808883667,209264000
2020-12-14,NVDA,13.052025083410733,13.35194818600871,13.041553990593963,13.272168159484863,270156000
2020-12-15,NVDA,13.402804915872307,13.426988284986889,13.150501085093694,13.323773384094238,193016000
2020-12-16,NVDA,13.385604082057556,13.40031401679967,13.176181289004699,13.206099510192871,223116000
2020-12-17,NVDA,13.330004211926418,13.342719785726935,13.142272127051381,13.304574966430664,231384000
2020-12-18,NVDA,13.342222773227842,13.368151325810269,13.034571457080444,13.235517501831055,342064000
2020-12-21,NVDA,13.038809967226198,13.333248320749014,12.931854563865725,13.295601844787598,302332000
2020-12-22,NVDA,13.282637425656816,13.300587596287624,13.018116353896726,13.24174976348877,185580000
2020-12-23,NVDA,13.219562343078225,13.238510170383538,12.969252823219774,12.973490715026855,179144000
2020-12-24,NVDA,13.001412982671118,13.096401290342365,12.903184437865837,12.958032608032227,97884000
2020-12-28,NVDA,13.026593800525333,13.026593800525333,12.72816672890075,12.864540100097656,212564000
2020-12-29,NVDA,12.889473532385182,13.036568140483066,12.806950665901793,12.907672882080078,170372000
2020-12-30,NVDA,12.954542349712748,13.177428249395158,12.86130017435309,13.109615325927734,225396000
2020-12-31,NVDA,13.100392438227601,13.114852247724388,12.879500873262884,13.019116401672363,192424000
2021-01-04,NVDA,13.06822839837125,13.614971541756363,12.926867712421455,13.077452659606934,560640000
2021-01-05,NVDA,13.063739906567823,13.406544978569977,13.051025281968446,13.367901802062988,322760000
2021-01-06,NVDA,13.186152937941964,13.20859112644938,12.551403186013745,12.579824447631836,580424000
2021-01-07,NVDA,12.931855368359583,13.340978357195587,12.851078640686227,13.307320594787598,461480000
2021-01-08,NVDA,13.325771189955528,13.38410973127691,13.006151763416414,13.240256309509277,292528000
2021-01-11,NVDA,13.381863973703096,13.922624053204572,13.325768975700742,13.584056854248047,518344000
2021-01-12,NVDA,13.71469811107587,13.716693420172598,13.308318890305022,13.447684288024902,291476000
2021-01-13,NVDA,13.452917423562095,13.58754655344523,13.348206512132624,13.494552612304688,210028000
2021-01-14,NVDA,13.537688202961636,13.562369932805563,13.144272727760173,13.163968086242676,283120000
2021-01-15,NVDA,13.191637842829286,13.288620501527758,12.813181596075031,12.824151039123535,277780000
2021-01-19,NVDA,12.98047250917677,13.058009006870307,12.808696170001857,12.989448547363281,226188000
2021-01-20,NVDA,13.075709424179557,13.39358365748199,13.020861249221939,13.329011917114258,258572000
2021-01-21,NVDA,13.381616698997117,13.960770863515087,13.216571918532878,13.82938289642334,337780000
2021-01-22,NVDA,13.702232110393947,13.803702799106055,13.589791977354604,13.67480754852295,246820000
2021-01-25,NVDA,13.743865597572096,13.790487156750563,13.200114475431374,13.615718841552734,251112000
2021-01-26,NVDA,13.5431674193173,13.607240791126264,13.350698128081614,13.398317337036133,163980000
2021-01-27,NVDA,13.193632102910534,13.196374939178762,12.758581560131608,12.882241249084473,371272000
2021-01-28,NVDA,12.960524380947978,13.303080260716598,12.924872267137651,13.01512336730957,228316000
2021-01-29,NVDA,13.039057032451373,13.29809335280562,12.876006656363971,12.954041481018066,271552000
2021-02-01,NVDA,13.017367983568667,13.234269827367406,12.867281399166313,13.200613021850586,217204000
2021-02-02,NVDA,13.361920734535195,13.534693763522148,13.24898129799949,13.519486427307129,220440000
2021-02-03,NVDA,13.598518301922557,13.893455987895509,13.479347563771617,13.493309020996094,245408000
2021-02-04,NVDA,13.493807843048884,13.635916081066993,13.301089320828089,13.626691818237305,201340000
2021-02-05,NVDA,13.68727376259905,13.699490037131103,13.50851576115915,13.553641319274902,169152000
2021-02-08,NVDA,13.68951770498705,14.433965799239166,13.68951770498705,14.399062156677246,434624000
2021-02-09,NVDA,14.301330207183,14.5431639329221,14.183405356666661,14.224043846130371,287560000
2021-02-10,NVDA,14.423492995939768,14.86402826968488,14.302077788975735,14.723665237426758,485352000
2021-02-11,NVDA,14.939073234320938,15.230270413578813,14.88397493596725,15.208828926086426,450828000
2021-02-12,NVDA,15.00863285727706,15.249219781095245,14.73438816814405,14.920126914978027,374756000
2021-02-16,NVDA,15.022843043593907,15.330246186065928,14.908906898789846,15.288111686706543,321960000
2021-02-17,NVDA,15.129300344319896,15.181656765020291,14.739375256815277,14.865029335021973,274756000
2021-02-18,NVDA,14.688512077666529,14.832365470383227,14.534935121166765,14.788237571716309,233868000
2021-02-19,NVDA,14.983200582071147,15.135281542586627,14.805939546070965,14.885470390319824,271724000
2021-02-22,NVDA,14.734140798272984,15.091655926817085,14.285627006389149,14.316292762756348,325884000
2021-02-23,NVDA,14.036561382315485,14.199612757588943,13.352696278721247,14.103128433227539,391780000
2021-02-24,NVDA,14.083928588094082,14.466872844583449,13.718186023302337,14.45914363861084,448320000
