news_url,title,text,source_name,date,topics,tickers
https://www.reuters.com/business/media-telecom/disneys-espn-abc-set-return-youtube-tv-after-weeks-disruption-2025-11-15/,"Disney's ESPN, ABC set to return on YouTube TV after weeks of disruption","YouTube said on Friday it had struck a deal with Walt Disney Co to restore its networks, including ESPN and ABC, on Google's YouTube TV after an impasse left millions of subscribers without access to programs and major live sports events.",Reuters,"Fri, 14 Nov 2025 19:59:39 -0500",[],GOOGL
https://www.reuters.com/business/finance/us-hedge-funds-trim-stakes-magnificent-seven-stocks-third-quarter-2025-11-15/,US hedge funds trim stakes in 'Magnificent Seven' stocks in third quarter,"Wall Street's largest hedge funds reduced exposure to ""Magnificent Seven"" stocks including Nvidia , Amazon , Alphabet and Meta in the third quarter, while taking new positions in application software, e-commerce and payments companies, according to regulatory filings on Friday.",Reuters,"Fri, 14 Nov 2025 19:53:31 -0500",[],GOOGL
https://www.businessinsider.com/disney-youtube-tv-carriage-dispute-espn-abc-blackout-over-deal-2025-11,"Disney and YouTube TV have reached a deal after a costly, lengthy blackout","Disney and YouTube TV agreed to terms on a carriage deal that ends a long blackout. The two sides had been at odds over the value of Disney's channels, including ESPN.",Business Insider,"Fri, 14 Nov 2025 19:50:02 -0500",['paywall'],GOOGL
https://deadline.com/2025/11/disney-youtube-tv-reach-carriage-deal-ending-blackout-1236618250/,"Disney And YouTube TV Reach Carriage Deal, Ending 15-Day Standoff","Disney and YouTube TV have reached a carriage agreement, ending a pitched battle that dragged on for 15 days. Included in the pact are ABC and ESPN, a portfolio of other networks and ESPN's new direct-to-consumer streaming outlet, with the latter included at no extra charge for YouTube TV's 10 million subscribers.",Deadline,"Fri, 14 Nov 2025 19:50:01 -0500",[],GOOGL
https://www.cnbc.com/2025/11/14/google-disney-reach-deal-to-restore-espn-abc-others-to-youtube-tv.html,"Google and Disney reach deal to restore ESPN, ABC to YouTube TV","Alphabet and Disney on Friday announced that they've reached a deal to restore content from ABC and ESPN onto Google's YouTube TV. The deal comes after a two-week standoff that resulted in channels like ESPN, ABC and others going dark on the popular YouTube TV streaming service.",CNBC,"Fri, 14 Nov 2025 19:45:16 -0500",[],GOOGL
https://www.reuters.com/legal/government/google-ad-tech-antitrust-trial-closing-arguments-moved-back-2025-11-14/,Google ad tech antitrust trial closing arguments moved back,"A final plea by Alphabet's Google to avoid a breakup of its advertising technology business in a U.S. court has been moved to November 21, the court said.",Reuters,"Fri, 14 Nov 2025 17:54:29 -0500",[],GOOGL
https://www.youtube.com/watch?v=GjDNHzrtrNs,"Berkshire Hathaway takes new stake in Alphabet, decreases Apple stake in Q3",CNBC's Leslie Picker joins 'Fast Money' with an update on Berkshire Hathaway investments in Q3.,CNBC Television,"Fri, 14 Nov 2025 17:52:38 -0500",[],GOOGL
https://www.investors.com/news/berkshire-hathaway-google-alphabet-warren-buffett-tech-ai/,Berkshire Hathaway Discloses Rare Tech Investment With $4 Billion Google Stake,Berkshire Hathaway CEO Warren Buffett tends to avoid tech. He just poured $4 billion into one of the biggest tech companies.,Investors Business Daily,"Fri, 14 Nov 2025 17:50:31 -0500",[],GOOGL
https://www.youtube.com/watch?v=IQoqtn2RquI,Google reportedly investing $40 billion in new Texas data centers,CNBC's MacKenzie Sigalos joins 'Closing Bell Overtime' with a news alert on Google.,CNBC Television,"Fri, 14 Nov 2025 17:17:28 -0500",[],GOOGL
https://www.marketwatch.com/story/one-of-warren-buffetts-last-moves-as-berkshire-ceo-was-to-buy-this-magnificent-seven-tech-stock-cb781323,One of Warren Buffett's last moves as Berkshire CEO was to buy this ‘Magnificent Seven' tech stock,Berkshire Hathaway has disclosed a stake in Alphabet that's now worth about $5 billion.,Market Watch,"Fri, 14 Nov 2025 17:15:00 -0500","['CEO', 'wbuffett', 'paylimitwall']",GOOGL
